item_id,image,Title,Genres,Year
225,https://m.media-amazon.com/images/M/MV5BYzhkNjE2YTQtYWQzNS00ZTkwLTg4YzAtNjNlYTRlMGEzYjcxL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,Disclosure,Drama Thriller,1994
3613,https://m.media-amazon.com/images/M/MV5BMGY4MzhjMDktNmM0NC00OGVjLWIzMTYtNjc4ZTI0YjllNjc0XkEyXkFqcGdeQXVyNzc5MjA3OA@@._V1_SX300.jpg,Things Change,Comedy,1988
2457,https://m.media-amazon.com/images/M/MV5BMTYzMDYyNDYwNl5BMl5BanBnXkFtZTcwODM2OTY2NA@@._V1_SX300.jpg,Running Scared,Action Comedy,1986
2472,https://m.media-amazon.com/images/M/MV5BODkwZjY3YTMtZjgzNS00ZWI5LWIxYTUtMjRiNWFjYWM1NTJlXkEyXkFqcGdeQXVyMjA0MDQ0Mjc@._V1_SX300.jpg,Tough Guys,Comedy,1986
2130,https://m.media-amazon.com/images/M/MV5BYThhZmI4ZjYtYzZlZS00NWRlLWJkZmMtNGVlMzIyNmE1ZjU1XkEyXkFqcGdeQXVyMTAwMzUyOTc@._V1_SX300.jpg,Atlantic City,Crime Drama Romance,1980
3529,https://m.media-amazon.com/images/M/MV5BZGE2OWVhYzgtMTRmYS00NjI0LTg3MGItZDlkN2Q3ZTQ5MzgxXkEyXkFqcGdeQXVyNjUwNzk3NDc@._V1_SX300.jpg,"Postman Always Rings Twice, The",Crime Thriller,1981
3724,https://m.media-amazon.com/images/M/MV5BNTZmMmE4YWQtNjhkYi00NGM0LWI4YTQtZjk2ZTJkNWE1MjVjXkEyXkFqcGdeQXVyMTA0MjU0Ng@@._V1_SX300.jpg,Coming Home,Drama War,1978
2819,https://m.media-amazon.com/images/M/MV5BZDhhZWI5MzgtMjkwMy00NjIyLWIwYzQtMGUzMGYzMWQxOGE1XkEyXkFqcGdeQXVyNjUwMzI2NzU@._V1_SX300.jpg,Three Days of the Condor,Thriller,1975
3738,https://m.media-amazon.com/images/M/MV5BM2ZlOTJmYzUtMWQ1ZC00ZDQzLWFjNDUtMDliMjJiMWI5YjBmXkEyXkFqcGdeQXVyMjI4MjA5MzA@._V1_SX300.jpg,"Sugarland Express, The",Drama,1974
1082,https://m.media-amazon.com/images/M/MV5BOTYxMjY5ZWItYTRkNC00MGIxLTk0MzMtZTZhMDg0MGY2ZWU5XkEyXkFqcGdeQXVyNjE5MjUyOTM@._V1_SX300.jpg,"Candidate, The",Drama,1972
1161,https://m.media-amazon.com/images/M/MV5BYmM0ODBiMTQtNDFkZS00Zjg1LWFkNGMtZTg2NzBlMmZjNjlhXkEyXkFqcGdeQXVyMTMxMTY0OTQ@._V1_SX300.jpg,"Tin Drum, The (Blechtrommel, Die)",Drama,1979
3015,https://m.media-amazon.com/images/M/MV5BZTAwODJlOGQtYTYxMi00ODI3LTgwZWYtZDViNzlkOWEwZmI5L2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMjI4MjA5MzA@._V1_SX300.jpg,Coma,Thriller,1978
3729,https://m.media-amazon.com/images/M/MV5BMGY2MDFlMTAtODU3NS00MDkxLThiMTItMTBlMDliNmMwOGQxXkEyXkFqcGdeQXVyMjI4MjA5MzA@._V1_SX300.jpg,Shaft,Action Crime,1971
3430,https://m.media-amazon.com/images/M/MV5BYWQ2ZjUxNWYtZDU5Ni00Y2MwLTg1YjktMjBhMmEyYjQ1MjUxL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,Death Wish,Action Drama,1974
2177,https://m.media-amazon.com/images/M/MV5BZWE5NDI0OTktNWZkZi00OTQ5LTg2ZTctNzljNDFmZmYyYWEzXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_SX300.jpg,Family Plot,Comedy Thriller,1976
3789,https://m.media-amazon.com/images/M/MV5BNDA3NDgxMzQtOGNkOS00N2U0LWExMGItNGJkNzYxMDU5NjQ4XkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_SX300.jpg,"Pawnbroker, The",Drama,1965
3330,https://m.media-amazon.com/images/M/MV5BM2Y4YzczMjItMjU0NC00N2ZjLWFmZTEtNTk0YmRkNzY2MTJkL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_SX300.jpg,Splendor in the Grass,Drama,1961
1209,https://m.media-amazon.com/images/M/MV5BZGI5MjBmYzYtMzJhZi00NGI1LTk3MzItYjBjMzcxM2U3MDdiXkEyXkFqcGdeQXVyNzkwMjQ5NzM@._V1_SX300.jpg,Once Upon a Time in the West,Western,1969
2729,https://m.media-amazon.com/images/M/MV5BYjliZjQ1NGMtNjU1MS00M2RmLThkN2UtM2NlNTJjM2FjYTk1XkEyXkFqcGdeQXVyMjgyNjk3MzE@._V1_SX300.jpg,Lolita,Drama,1962
2820,https://m.media-amazon.com/images/M/MV5BZTExMTA0MmEtMDFjZi00MTllLTk4ODEtZjcxOWYyNDhkMmU0XkEyXkFqcGdeQXVyNjg3MTIwODI@._V1_SX300.jpg,Hamlet,Drama,1964
2079,https://m.media-amazon.com/images/M/MV5BNTczYTFjOTMtODc4YS00OGU5LTlhOTAtZjIxNDY4NjJlOTdjXkEyXkFqcGdeQXVyNjUwNzk3NDc@._V1_SX300.jpg,Kidnapped,Children's Drama,1960
3602,"https://m.media-amazon.com/images/M/MV5BZWIzMmYzMzItMDliZS00Y2YzLTgxODktODNkZWZjMmE2ZDZiXkEyXkFqcGdeQXVyMjI4MjA5MzA@._V1_UX182_CR0,0,182,268_AL_.jpg",G. I. Blues,Musical,1960
2939,https://m.media-amazon.com/images/M/MV5BMDBhNWE4Y2UtMTA5Mi00YzYyLTliMWMtMjc3OGU0ZWFiMGVhL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_SX300.jpg,Niagara,Drama Thriller,1953
2505,https://m.media-amazon.com/images/M/MV5BNTNiMzAxZGMtZGYwZi00NWVmLTgyNmYtMGIwZGJhNzE0NmJjXkEyXkFqcGdeQXVyNzkwMjQ5NzM@._V1_SX300.jpg,8MM,Thriller,1999
1707,https://m.media-amazon.com/images/M/MV5BZTJhYjVhOWMtYTUyOS00NWM0LThjNzYtZWYxOTkwN2FhODg2XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,Home Alone 3,Children's Comedy,1997
2678,https://m.media-amazon.com/images/M/MV5BNDIzZDhkZGUtMTg4NC00MGU2LTgyZjAtMmJhOTE3YWUzYTY3XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,Desert Blue,Drama,1999
3115,https://m.media-amazon.com/images/M/MV5BOTJlMGU2YjgtOTQzNS00ODNmLTg4OTEtM2Y5NDE3MTNjMjNlXkEyXkFqcGdeQXVyMTQ4NDY5OTc@._V1_SX300.jpg,Flawless,Drama,1999
2672,https://m.media-amazon.com/images/M/MV5BODYxZTZlZTgtNTM5MC00N2RhLTg3MjUtNGVkMDJjMGY3YzA5L2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,"Thirteenth Floor, The",Drama Sci-Fi Thriller,1999
2596,https://m.media-amazon.com/images/M/MV5BNzdkOGYyMTQtOTZlYS00NTEwLWEwY2MtMGM2MDZiNDY1ODQzXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,SLC Punk!,Comedy Drama,1998
166,https://m.media-amazon.com/images/M/MV5BYjEwZDUyODktOGVmOC00ZjIyLTlmM2YtZDZjY2Y2ZWE4ZjMyXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,"Doom Generation, The",Comedy Drama,1995
3007,https://m.media-amazon.com/images/M/MV5BMjMxMDFhYzQtZDZmZS00ZDBjLWIzY2QtNDBiMDQ5YjBlNTk1XkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_SX300.jpg,American Movie,Documentary,1999
2913,https://m.media-amazon.com/images/M/MV5BMTU4OTA3MDI3OV5BMl5BanBnXkFtZTcwMTU3NTUxMQ@@._V1_SX300.jpg,"Mating Habits of the Earthbound Human, The",Comedy,1998
1416,https://m.media-amazon.com/images/M/MV5BMDNhZGZiMzYtNzkxNy00MGE0LWE4Y2QtOGIwOTM3ZmY5M2QwXkEyXkFqcGdeQXVyNzc5MjA3OA@@._V1_SX300.jpg,Evita,Drama Musical,1996
2803,https://m.media-amazon.com/images/M/MV5BMjYwNGRmMGUtMmI0ZC00MGM0LWI2MTQtNGM0ZGNkMzRhNmY5XkEyXkFqcGdeQXVyODU2MDg1NzU@._V1_SX300.jpg,"Pelican Brief, The",Thriller,1993
9,https://m.media-amazon.com/images/M/MV5BN2NjYWE5NjMtODlmZC00MjJhLWFkZTktYTJlZTI4YjVkMGNmXkEyXkFqcGdeQXVyNDc2NjEyMw@@._V1_SX300.jpg,Sudden Death,Action,1995
637,https://m.media-amazon.com/images/M/MV5BNDI2NzBhMzYtZjk4Zi00M2U0LWJjYTEtNWJlZDY0MDk5OWY1XkEyXkFqcGdeQXVyNzc5MjA3OA@@._V1_SX300.jpg,Sgt. Bilko,Comedy,1996
1919,https://m.media-amazon.com/images/M/MV5BZDNjNTM2YzQtNmRlNS00OGMzLWE1MTYtMGY0YjI3MTI5MmJjXkEyXkFqcGdeQXVyNjMwMjk0MTQ@._V1_SX300.jpg,Madeline,Children's Comedy,1998
973,https://m.media-amazon.com/images/M/MV5BMjJmOGYwNmItMjI5MS00ZGE2LWJlNDUtODZjYTBjNGQ1MTg5XkEyXkFqcGdeQXVyNDE5MTU2MDE@._V1_SX300.jpg,Meet John Doe,Drama,1941
2929,https://m.media-amazon.com/images/M/MV5BYWU5NjA2OWItMjc3MS00NDk4LWJhYzEtMzczMGU4MDk5OTUwXkEyXkFqcGdeQXVyNTI4MjkwNjA@._V1_SX300.jpg,Reds,Drama,1981
1939,https://m.media-amazon.com/images/M/MV5BY2RmNTRjYzctODI4Ni00MzQyLWEyNTAtNjU0N2JkMTNhNjJkXkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1_SX300.jpg,"Best Years of Our Lives, The",Drama War,1946
1926,https://m.media-amazon.com/images/M/MV5BZmJlOWM4NDEtYmZmYS00MTIyLTgwYWMtMjFhYmNhZWU4ZmVmXkEyXkFqcGdeQXVyMDI2NDg0NQ@@._V1_SX300.jpg,"Broadway Melody, The",Musical,1929
3112,https://m.media-amazon.com/images/M/MV5BMjhkYTViYzItODg1ZS00OTRjLTlmMzUtMDIwYTM0OWRlNWQyXkEyXkFqcGdeQXVyNjMwMjk0MTQ@._V1_SX300.jpg,'Night Mother,Drama,1986
3069,https://m.media-amazon.com/images/M/MV5BMzkxMDQ4MTQxMl5BMl5BanBnXkFtZTgwMDY0MTM0MDE@._V1_SX300.jpg,"Effect of Gamma Rays on Man-in-the-Moon Marigolds, The",Drama,1972
2690,https://m.media-amazon.com/images/M/MV5BMTU3MTkyNTQxM15BMl5BanBnXkFtZTcwNDA2NTAyMQ@@._V1_SX300.jpg,"Ideal Husband, An",Comedy,1999
1904,https://m.media-amazon.com/images/M/MV5BMTIwNzM3OTg4MF5BMl5BanBnXkFtZTYwODY4MzI5._V1_SX300.jpg,Henry Fool,Comedy Drama,1997
40,https://m.media-amazon.com/images/M/MV5BMTcwMDU1OTEwOF5BMl5BanBnXkFtZTcwMTg5NjEyMQ@@._V1_SX300.jpg,"Cry, the Beloved Country",Drama,1995
2439,https://m.media-amazon.com/images/M/MV5BOWFlM2M3YTEtNGRiNi00Y2ZmLWI3YjYtZGFlMDQ4YzA5MTcyXkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_SX300.jpg,Affliction,Drama,1997
2434,https://m.media-amazon.com/images/M/MV5BNjMwMTgzOTkwNF5BMl5BanBnXkFtZTcwNzQ3NjIyMQ@@._V1_SX300.jpg,Down in the Delta,Drama,1998
2979,https://m.media-amazon.com/images/M/MV5BZTIxNDAxMmQtYTg4Ny00NzczLWJiNTItNDM2ODA5Y2FmZmQxL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,Body Shots,Drama,1999
2995,"https://m.media-amazon.com/images/M/MV5BNzUwYWQzZDQtMDQ0Mi00NjFlLTgzNjAtNTFhZmZhNWY4NGEzL2ltYWdlXkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_UY268_CR7,0,182,268_AL_.jpg","House on Haunted Hill, The",Horror,1999
43,https://m.media-amazon.com/images/M/MV5BZmQwODk5ZGItMDk5OS00MjU4LTgyYmUtYTBiMTFhYWM5MDY4XkEyXkFqcGdeQXVyMTMxMTY0OTQ@._V1_SX300.jpg,Restoration,Drama,1995
3124,https://m.media-amazon.com/images/M/MV5BMDYwOTEzMTAtMjM5Mi00YjY5LThhMjgtMjI2MWFkZGRmZmYxXkEyXkFqcGdeQXVyNzA4ODc3ODU@._V1_SX300.jpg,Agnes Browne,Comedy Drama,1999
1187,https://m.media-amazon.com/images/M/MV5BMjcyOTM0NTAzOF5BMl5BanBnXkFtZTYwNDIyMDU5._V1_SX300.jpg,Passion Fish,Drama,1992
240,https://m.media-amazon.com/images/M/MV5BMmM1OTU2MDQtZWVjMi00NmY4LWI1ZDYtZTg0ODE5YTUxNDA1XkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_SX300.jpg,Hideaway,Thriller,1995
8,https://m.media-amazon.com/images/M/MV5BN2ZkZTMxOTAtMzg1Mi00M2U0LWE2NWItZDg4YmQyZjVkMDdhXkEyXkFqcGdeQXVyNTM5NzI0NDY@._V1_SX300.jpg,Tom and Huck,Adventure Children's,1995
464,https://m.media-amazon.com/images/M/MV5BOTUxNmZiOWQtOWFmMy00YTU1LTkzMGItOTRhZDA0ZDAwMDE5XkEyXkFqcGdeQXVyNDc2NjEyMw@@._V1_SX300.jpg,Hard Target,Action Adventure Crime Thriller,1993
1858,https://m.media-amazon.com/images/M/MV5BY2I4MzA0M2UtMGNlOS00NjgzLThmNDYtMThlODczNTk5ZWYwXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,Mr. Nice Guy,Action Comedy,1997
2625,https://m.media-amazon.com/images/M/MV5BNzU4MjFhYzEtNjBmNi00NGJlLTgwMGEtNzcwYTgwOWU5NGQ3XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,Black Mask (Hak hap),Action,1996
1004,https://m.media-amazon.com/images/M/MV5BYzgzZWY4YWMtMTQ4Yi00ZGQ4LTg4YjItNGNhMGM0ZWViNmY3XkEyXkFqcGdeQXVyMTczNjQwOTY@._V1_SX300.jpg,"Glimmer Man, The",Action Thriller,1996
692,https://m.media-amazon.com/images/M/MV5BNTllNjc5NDQtNGM5Yi00ZmE0LWEzOTEtZGUzY2E0YjE4YWQzXkEyXkFqcGdeQXVyNjMwMjk0MTQ@._V1_SX300.jpg,Solo,Action Sci-Fi Thriller,1996
704,https://m.media-amazon.com/images/M/MV5BMWIyYjMxZTMtZGUyNy00N2UwLTgwNjctOWQ1OGMzN2VlMDExXkEyXkFqcGdeQXVyNDc2NjEyMw@@._V1_SX300.jpg,"Quest, The",Action Adventure,1996
990,https://m.media-amazon.com/images/M/MV5BMzY5ZWQ0OTMtZjdiYy00YzhmLTg5MDAtMzRlMTllMDliMDJkXkEyXkFqcGdeQXVyNDc2NjEyMw@@._V1_SX300.jpg,Maximum Risk,Action Adventure Thriller,1996
2170,https://m.media-amazon.com/images/M/MV5BOGI5NWUwNmItZDBmZS00Yjg5LWE0ZWMtMjAzYmVlNWIwMmEzL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,Wrongfully Accused,Action Comedy,1998
2196,https://m.media-amazon.com/images/M/MV5BNWZhMzg5M2MtYjU1Mi00YzA3LTgxMTgtMjQzYjM0MDg3YTRkXkEyXkFqcGdeQXVyNDc2NjEyMw@@._V1_SX300.jpg,Knock Off,Action,1998
2879,https://m.media-amazon.com/images/M/MV5BNjEyMTk4ZDgtNjUyZi00OTg0LWFkMWEtNjk0ZWE5N2QwMmZmXkEyXkFqcGdeQXVyNjU5MjcxOTg@._V1_SX300.jpg,Operation Condor (Feiying gaiwak),Action Adventure Comedy,1990
2448,https://m.media-amazon.com/images/M/MV5BNGRiMmNmZGMtOGMwZi00MjMwLTkzZTQtNDViODE2ZmFiZWUzXkEyXkFqcGdeQXVyNjExODE1MDc@._V1_SX300.jpg,Virus,Horror Sci-Fi,1999
3444,https://m.media-amazon.com/images/M/MV5BNTJmMGEzMTQtMzQzMi00YjE1LWI4MTctNjY0NWZiYzE2MDVhXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,Bloodsport,Action,1988
3767,https://m.media-amazon.com/images/M/MV5BMTUzODkyODg4Ml5BMl5BanBnXkFtZTcwOTQ2NjE2NA@@._V1_SX300.jpg,Missing in Action 2: The Beginning,Action War,1985
3768,https://m.media-amazon.com/images/M/MV5BZTRjODU0MTUtMjBmMi00ZTBmLTk2MDYtOWQzYjg1M2FiZDJiXkEyXkFqcGdeQXVyMjY3MjUzNDk@._V1_SX300.jpg,Braddock: Missing in Action III,Action War,1988
2357,https://m.media-amazon.com/images/M/MV5BMjE3ZDA5ZmUtYTk1ZS00NmZmLWJhNTItYjIwZjUwN2RjNzIyXkEyXkFqcGdeQXVyMTkzODUwNzk@._V1_SX300.jpg,Central Station (Central do Brasil),Drama,1998
869,https://m.media-amazon.com/images/M/MV5BODE1ZjIwMjYtMmFhMC00NGZiLTgxNmUtYTVmYTg1MDg2NDBkXkEyXkFqcGdeQXVyMTQ4NDY5OTc@._V1_SX300.jpg,Kansas City,Crime,1996
3054,https://m.media-amazon.com/images/M/MV5BN2NkZjA0OWUtZDgyMy00MjIxLWJhZTEtYjdmYzVjZTQ3YWRiL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMzM4MjM0Nzg@._V1_SX300.jpg,Pokémon: The First Movie,Animation Children's,1998
502,https://m.media-amazon.com/images/M/MV5BYzQwOTVkZmQtMDMwNS00ZTQzLTlkODUtOWI0NDZkMjYxNWUwXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,"Next Karate Kid, The",Action Children's,1994
2899,https://m.media-amazon.com/images/M/MV5BNWIyOTBjMWQtNWQ2Zi00MTcxLTk1NjYtODFlNjc5NDAzMDVmXkEyXkFqcGdeQXVyNTkxMzEwMzU@._V1_SX300.jpg,Gulliver's Travels,Adventure Animation Children's,1939
801,https://m.media-amazon.com/images/M/MV5BY2UwOTQ0Y2QtZmM4NC00ZTRiLWIyZDUtMmIzYzg4MjQyNTUyXkEyXkFqcGdeQXVyNDAxNjkxNjQ@._V1_SX300.jpg,Harriet the Spy,Children's Comedy,1996
577,https://m.media-amazon.com/images/M/MV5BMTAxYTA3NzktYjlhYy00N2NlLTg0YjQtNzA1MTFkODhlODEyXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,Andre,Adventure Children's,1994
362,https://m.media-amazon.com/images/M/MV5BMjRjNDk2NTItZGQ1OS00OGU0LWJhMzUtNmZkNDE4NDg0MDMyXkEyXkFqcGdeQXVyNDAxNjkxNjQ@._V1_SX300.jpg,"Jungle Book, The",Adventure Children's Romance,1994
1551,https://m.media-amazon.com/images/M/MV5BZGZmYzY4ODgtZTRmOC00MjljLWI2MWQtYWU5MDhmZDk1ZjgyXkEyXkFqcGdeQXVyNzc5MjA3OA@@._V1_SX300.jpg,Buddy,Adventure Children's Drama,1997
709,https://m.media-amazon.com/images/M/MV5BMTI5NTE2OTQtN2YyZi00OTI5LTljMmEtMDZlMTk0MzNmZmY5L2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,Oliver & Company,Animation Children's,1988
711,https://m.media-amazon.com/images/M/MV5BZmUzZGFiYTYtY2I3Ny00MGJmLTlmZTItNTNhZTJjZGQyNDdiXkEyXkFqcGdeQXVyNzc5MjA3OA@@._V1_SX300.jpg,Flipper,Adventure Children's,1996
885,https://m.media-amazon.com/images/M/MV5BZjNiZGU4MWEtZDc1Ni00ODdjLWEyNTMtNmNiMTQwYTc2YjdlXkEyXkFqcGdeQXVyNzc5MjA3OA@@._V1_SX300.jpg,Bogus,Children's Drama Fantasy,1996
2092,https://m.media-amazon.com/images/M/MV5BNTI0ZTI4MTYtOGFjMy00NjUwLWFlMWQtNzg2ODQ2ZmEzODExXkEyXkFqcGdeQXVyNzY1NDgwNjQ@._V1_SX300.jpg,"Return of Jafar, The",Animation Children's Musical,1993
3400,https://m.media-amazon.com/images/M/MV5BMzI2MjYzOTEtN2E1NC00MzRlLWJkNTctYmUyYzUzMDY0ODgzXkEyXkFqcGdeQXVyNDIwODAwNzg@._V1_SX300.jpg,We're Back! A Dinosaur's Story,Animation Children's,1993
1582,https://m.media-amazon.com/images/M/MV5BYmI0YjFiMDAtZTJiZC00NDQxLTkxNzEtZGNlNDUzZDA1MDM0XkEyXkFqcGdeQXVyNzc5MjA3OA@@._V1_SX300.jpg,Wild America,Adventure Children's,1997
238,https://m.media-amazon.com/images/M/MV5BYThiMDFmYWUtNTdjZC00ODcwLTgzNzgtMTE0MmMxZDg3Njg0XkEyXkFqcGdeQXVyNzc5MjA3OA@@._V1_SX300.jpg,Far From Home: The Adventures of Yellow Dog,Adventure Children's,1995
87,https://m.media-amazon.com/images/M/MV5BN2RhOTA4YzAtNTg3NC00NmYxLWI1YjQtYzM4NTJlYzVhZGYwXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,Dunston Checks In,Children's Comedy,1996
558,https://m.media-amazon.com/images/M/MV5BZjY1NjRjZjEtYjNhNS00YzY5LThjMGQtYmE0OTE3MGFiM2MyXkEyXkFqcGdeQXVyNTUyMzE4Mzg@._V1_SX300.jpg,"Pagemaster, The",Action Adventure Animation Children's Fantasy,1994
631,"https://m.media-amazon.com/images/M/MV5BMzQ5NzdkOWEtNjg3Yi00NzY1LWE1NzItOWFiOGFiYzRiYmJjXkEyXkFqcGdeQXVyNzc5MjA3OA@@._V1_UX182_CR0,0,182,268_AL_.jpg",All Dogs Go to Heaven 2,Animation Children's Musical,1996
2354,https://m.media-amazon.com/images/M/MV5BZjNiMWE1M2ItMTdlNi00NmZiLWEwYzctODJiMjU1MmY0MTlmL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,"Rugrats Movie, The",Animation Children's Comedy,1998
1489,https://m.media-amazon.com/images/M/MV5BYjEyNmY0NDItOGZiMS00NjE2LTg5OTItNTRjMzZjMjI5OTUxXkEyXkFqcGdeQXVyNzc5MjA3OA@@._V1_SX300.jpg,Cats Don't Dance,Animation Children's Musical,1997
2559,https://m.media-amazon.com/images/M/MV5BNzkyYjk2MGMtNjdlYS00M2Y5LThiNmMtNDQxYTk2MTUyNmMwXkEyXkFqcGdeQXVyOTg4MDk3MTQ@._V1_SX300.jpg,"King and I, The",Animation Children's,1999
181,https://m.media-amazon.com/images/M/MV5BN2I2Y2I5N2MtMzJhMy00NzE2LThlMzEtNGE0ODA4M2JhOWNiXkEyXkFqcGdeQXVyNTI4MjkwNjA@._V1_SX300.jpg,Mighty Morphin Power Rangers: The Movie,Action Children's,1995
1592,https://m.media-amazon.com/images/M/MV5BMzQxODE4MzEyNF5BMl5BanBnXkFtZTgwNjk2OTY4ODE@._V1_SX300.jpg,Air Bud,Children's Comedy,1997
146,https://m.media-amazon.com/images/M/MV5BZmUyZWJmZDktMjE0Yy00MjUwLTlmMmUtNTk0YjFkODUxZTVkXkEyXkFqcGdeQXVyNzc5MjA3OA@@._V1_SX300.jpg,"Amazing Panda Adventure, The",Adventure Children's,1995
169,https://m.media-amazon.com/images/M/MV5BZmZlNDBmMzctNmJiOC00YWZkLTk4MzYtOTU4NzZkMmUxMDRjXkEyXkFqcGdeQXVyNjMwMjk0MTQ@._V1_SX300.jpg,Free Willy 2: The Adventure Home,Adventure Children's Drama,1995
700,https://m.media-amazon.com/images/M/MV5BMTU5OGIwM2QtY2M1Ni00N2MxLThkYmUtNDgyOGZmNzA4MWE5XkEyXkFqcGdeQXVyNzc5MjA3OA@@._V1_SX300.jpg,Angus,Comedy,1995
1460,https://m.media-amazon.com/images/M/MV5BNjAxMjI0MTEtZDI4Yi00OWIzLTkxY2QtZDZhYTZkOGE4N2NiL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,That Darn Cat!,Children's Comedy Mystery,1997
1495,https://m.media-amazon.com/images/M/MV5BMzAxMDA0MGUtMWJjYy00YWNlLTk1NmEtNTM5Y2FjYjMzNjM5XkEyXkFqcGdeQXVyNDAxNjkxNjQ@._V1_SX300.jpg,Turbo: A Power Rangers Movie,Action Adventure Children's,1997
2036,https://m.media-amazon.com/images/M/MV5BNWM4M2QwOWUtNGMwMS00Nzg2LTg0YjktYTU4M2ZhYTMwYTU5XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,Blank Check,Children's Comedy,1994
3710,https://m.media-amazon.com/images/M/MV5BZWFhNmI3OWQtOTU5Zi00ODA3LWExNjctMTllZWE2ZGE3ZTA1XkEyXkFqcGdeQXVyNzc5MjA3OA@@._V1_SX300.jpg,Action Jackson,Action Comedy,1988
536,https://m.media-amazon.com/images/M/MV5BY2EzMTA3ZmEtNmRjYi00ZTM5LTk1OTItZDcwNWI1YjY5MWEzXkEyXkFqcGdeQXVyNzc5MjA3OA@@._V1_SX300.jpg,"Simple Twist of Fate, A",Drama,1994
3898,https://m.media-amazon.com/images/M/MV5BMTc2NzM2MjY1OV5BMl5BanBnXkFtZTYwMTkyNjc3._V1_SX300.jpg,Bait,Action Comedy,2000
3946,https://m.media-amazon.com/images/M/MV5BMTkzMDk3Njg3NF5BMl5BanBnXkFtZTYwNTIzMzU3._V1_SX300.jpg,Get Carter,Action Drama Thriller,2000
3783,https://m.media-amazon.com/images/M/MV5BYjFjMTg4ZGQtNzgxOS00MThkLWE3YTUtMGMwZDE1ZGYxNmQ0XkEyXkFqcGdeQXVyNzkwMjQ5NzM@._V1_SX300.jpg,Croupier,Crime Drama,1998
1131,https://m.media-amazon.com/images/M/MV5BYjU4MmY3ZDAtNWIwZC00MDUzLThkYjgtNzNmYThmZTcwMTBjXkEyXkFqcGdeQXVyNTI2ODA2NTc@._V1_SX300.jpg,Jean de Florette,Drama,1986
2771,https://m.media-amazon.com/images/M/MV5BOWY1NmVmNzctYTFkMC00MmNlLTkzNzgtNWZmODc3YTdiYWI4XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,Brokedown Palace,Drama,1999
2971,https://m.media-amazon.com/images/M/MV5BZWE4N2JkNDUtZDU4MC00ZjNhLTlkMjYtOTNkMjZhMDAwMDMyXkEyXkFqcGdeQXVyMTA0MjU0Ng@@._V1_SX300.jpg,All That Jazz,Musical,1979
3606,https://m.media-amazon.com/images/M/MV5BNjk0YmVlNTQtZDg0NC00MGYyLWFhYTMtMTBlMzFkYjczMDMyXkEyXkFqcGdeQXVyMDI2NDg0NQ@@._V1_SX300.jpg,On the Town,Musical,1949
1024,https://m.media-amazon.com/images/M/MV5BNTYzMmFmNjYtYzJmMy00ZGViLTlkNjItYjMwYzA3ZjRkZTBkXkEyXkFqcGdeQXVyNjI1Mjk4MTg@._V1_SX300.jpg,"Three Caballeros, The",Animation Children's Musical,1945
568,https://m.media-amazon.com/images/M/MV5BMTYyNTM0Mzk3MF5BMl5BanBnXkFtZTcwNDAzMTgxMQ@@._V1_SX300.jpg,Bhaji on the Beach,Comedy Drama,1993
